bikeid;rental_start_date;rental_end_date;duration;fare_(in_cents);starting_location;ending_location;rough_distance_(km);start_latitude;start_longitude;end_latitude;end_longitude
1101;2021-10-30 16:53:00;2021-10-30 17:13:00;20.0;200;37.85366534015129,32.4233803057521;37.8643798828125,32.45362854003906;2.910.539.057;37.85366534015129;32.4233803057521;37.8643798828125;32.45362854003906
1315;2021-10-30 16:51:00;2021-10-30 18:26:00;95.0;350;37.87314077377121,32.481638509810416;37.87345886230469,32.48146057128906;0.038664692;37.87314077377121;32.481638509810416;37.87345886230469;32.48146057128906
1022;2021-10-30 16:43:00;2021-10-30 17:28:00;45.0;200;37.8749279,32.4935118;37.89236068725586,32.47618103027344;2.463.921.738;37.8749279;32.4935118;37.89236068725586;32.47618103027344
1157;2021-10-30 16:38:00;2021-10-30 16:49:00;11.0;50;37.9790528,32.5172253;37.97911071777344,32.517208099365234;0.006614268;37.9790528;32.5172253;37.97911071777344;32.517208099365234
1031;2021-10-30 16:33:00;2021-10-30 17:17:00;44.0;200;37.9790972,32.5171476;38.00910949707031,32.527591705322266;3.460.436.982;37.9790972;32.5171476;38.00910949707031;32.527591705322266
1293;2021-10-30 16:31:00;2021-10-30 17:29:00;58.0;200;37.8654533,32.5361997;37.87324905395508,32.48191833496094;4.842.956.868;37.8654533;32.5361997;37.87324905395508;32.48191833496094
1222;2021-10-30 16:29:00;2021-10-30 17:28:00;59.0;200;37.8749042,32.4935236;37.89228820800781,32.47618103027344;2.460.297.923;37.8749042;32.4935236;37.89228820800781;32.47618103027344
1148;2021-10-30 16:18:00;2021-10-30 17:03:00;45.0;200;38.0197377,32.5152456;38.01976013183594,32.51525115966797;0.002541408;38.0197377;32.5152456;38.01976013183594;32.51525115966797
1038;2021-10-30 16:17:00;2021-10-30 17:03:00;46.0;200;38.0184545,32.517241;38.01969909667969,32.51546096801758;0.20848739;38.0184545;32.517241;38.01969909667969;32.51546096801758
1157;2021-10-30 16:15:00;2021-10-30 16:33:00;18.0;200;37.949763,32.513328;37.97909927368164,32.51728820800781;328.046.722;37.949763;32.513328;37.97909927368164;32.51728820800781
1148;2021-10-30 16:11:00;2021-10-30 16:14:00;3.0;50;38.0197683,32.5153183;38.01972961425781,32.5152702331543;0.006019432;38.0197683;32.5153183;38.01972961425781;32.5152702331543
1069;2021-10-30 16:09:00;2021-10-30 16:41:00;32.0;200;37.94801535088378,32.461767029047444;37.9481315612793,32.493648529052734;2.795.552.965;37.94801535088378;32.461767029047444;37.9481315612793;32.493648529052734
1055;2021-10-30 16:04:00;2021-10-30 17:00:00;56.0;200;37.9479375,32.461773;37.948570251464844,32.49399948120117;2.826.641.565;37.9479375;32.461773;37.948570251464844;32.49399948120117
1055;2021-10-30 16:03:00;2021-10-30 16:03:00;0.0;0;37.9479245,32.4617897;37.9479525,32.4617515;0.004573096;37.9479245;32.4617897;37.9479525;32.4617515
1207;2021-10-30 15:34:00;2021-10-30 16:14:00;40.0;200;37.947307,32.5221705;37.949771881103516,32.51335144042969;0.820428279;37.947307;32.5221705;37.949771881103516;32.51335144042969
1155;2021-10-30 15:34:00;2021-10-30 17:44:00;130.0;350;37.9475215,32.5221028;38.009559631347656,32.52254867553711;6.898.436.162;37.9475215;32.5221028;38.009559631347656;32.52254867553711
1067;2021-10-30 15:16:00;2021-10-30 16:22:00;66.0;200;37.9576292,32.5606565;37.95758819580078,32.560691833496094;0.005512267;37.9576292;32.5606565;37.95758819580078;32.560691833496094
1131;2021-10-30 15:15:00;2021-10-30 16:05:00;50.0;200;37.9791183,32.5171554;37.947410583496094,32.52214050292969;3.552.719.494;37.9791183;32.5171554;37.947410583496094;32.52214050292969
1097;2021-10-30 15:15:00;2021-10-30 16:05:00;50.0;200;37.9791003,32.5171024;37.94749069213867,32.52214050292969;3.542.469.698;37.9791003;32.5171024;37.94749069213867;32.52214050292969
1242;2021-10-30 15:06:00;2021-10-30 16:18:00;72.0;350;38.0095188,32.5225712;38.00944900512695,32.52251052856445;0.00940666;38.0095188;32.5225712;38.00944900512695;32.52251052856445
1060;2021-10-30 15:03:00;2021-10-30 15:08:00;5.0;50;38.022503,32.5126431;38.02260971069336,32.51251983642578;0.016043001;38.022503;32.5126431;38.02260971069336;32.51251983642578
1055;2021-10-30 14:36:00;2021-10-30 14:39:00;3.0;50;37.9479095,32.4617701;37.948001861572266,32.461788177490234;0.010391745;37.9479095;32.4617701;37.948001861572266;32.461788177490234
1084;2021-10-30 14:18:00;2021-10-30 16:18:00;120.0;350;38.0094863,32.5225776;38.009521484375,32.52265930175781;0.008157412;38.0094863;32.5225776;38.009521484375;32.52265930175781
1263;2021-10-30 14:17:00;2021-10-30 14:48:00;31.0;200;37.8536643,32.4233274;37.870548248291016,32.48640060424805;5.846.650.882;37.8536643;32.4233274;37.870548248291016;32.48640060424805
1320;2021-10-30 14:17:00;2021-10-30 14:45:00;28.0;200;37.8536657,32.4233001;37.87051010131836,32.48619079589844;5.830.066.786;37.8536657;32.4233001;37.87051010131836;32.48619079589844
1101;2021-10-30 14:10:00;2021-10-30 14:46:00;36.0;200;37.86443622023156,32.45361546181804;37.853729248046875,32.423240661621094;2.920.335.112;37.86443622023156;32.45361546181804;37.853729248046875;32.423240661621094
1110;2021-10-30 14:03:00;2021-10-30 14:31:00;28.0;200;37.8644425,32.4536272;37.874000549316406,32.489471435546875;3.321.019.431;37.8644425;32.4536272;37.874000549316406;32.489471435546875
1302;2021-10-30 14:02:00;2021-10-30 14:31:00;29.0;200;37.8644299,32.4536047;37.874061584472656,32.48952102661133;3.329.638.968;37.8644299;32.4536047;37.874061584472656;32.48952102661133
1034;2021-10-30 14:02:00;2021-10-30 14:08:00;6.0;50;37.86444881835152,32.45361023604563;37.864471435546875,32.45370101928711;0.008356766;37.86444881835152;32.45361023604563;37.864471435546875;32.45370101928711
1030;2021-10-30 14:02:00;2021-10-30 14:15:00;13.0;200;37.86444974611083,32.4535666510327;37.8643913269043,32.453609466552734;0.007504905;37.86444974611083;32.4535666510327;37.8643913269043;32.453609466552734
1207;2021-10-30 14:01:00;2021-10-30 15:28:00;87.0;350;37.9473964,32.5221291;37.94736862182617,32.52220916748047;0.00767019;37.9473964;32.5221291;37.94736862182617;32.52220916748047
1155;2021-10-30 13:59:00;2021-10-30 15:28:00;89.0;350;37.9474682,32.5221705;37.94757080078125,32.522071838378906;0.014317864;37.9474682;32.5221705;37.94757080078125;32.522071838378906
1254;2021-10-30 13:59:00;2021-10-30 14:47:00;48.0;200;37.8644386,32.4536011;37.85369110107422,32.42329025268555;2.917.053.161;37.8644386;32.4536011;37.85369110107422;32.42329025268555
1272;2021-10-30 13:56:00;2021-10-30 14:15:00;19.0;200;38.01378436463345,32.52112605056752;38.02254104614258,32.51259994506836;1.227.168.588;38.01378436463345;32.52112605056752;38.02254104614258;32.51259994506836
1195;2021-10-30 13:56:00;2021-10-30 14:17:00;21.0;200;38.01389515159187,32.52116868043409;38.02259826660156,32.51251983642578;1.229.046.168;38.01389515159187;32.52116868043409;38.02259826660156;32.51251983642578
1057;2021-10-30 13:55:00;2021-10-30 13:59:00;4.0;50;37.9474121,32.5221895;37.947471618652344,32.52214050292969;0.007890418;37.9474121;32.5221895;37.947471618652344;32.52214050292969
1207;2021-10-30 13:53:00;2021-10-30 14:00:00;7.0;50;37.9497231,32.5133232;37.9474983215332,32.52217102050781;0.814300833;37.9497231;32.5133232;37.9474983215332;32.52217102050781
1207;2021-10-30 13:52:00;2021-10-30 13:53:00;1.0;50;37.9497239,32.5133665;37.94961929321289,32.513450622558594;0.013773324;37.9497239;32.5133665;37.94961929321289;32.513450622558594
1110;2021-10-30 13:45:00;2021-10-30 13:46:00;1.0;0;37.864436,32.4536338;37.8643798828125,32.453678131103516;0.007354004;37.864436;32.4536338;37.8643798828125;32.453678131103516
1110;2021-10-30 13:44:00;2021-10-30 13:45:00;1.0;0;37.8644402,32.4536355;37.8643798828125,32.453678131103516;0.007680403;37.8644402;32.4536355;37.8643798828125;32.453678131103516
1134;2021-10-30 13:34:00;2021-10-30 14:00:00;26.0;200;37.9469651,32.4844108;37.94694137573242,32.484371185302734;0.004361818;37.9469651;32.4844108;37.94694137573242;32.484371185302734
1235;2021-10-30 13:32:00;2021-10-30 15:31:00;119.0;350;37.94698207177031,32.48439665886805;37.94818115234375,32.49382019042969;0.83699405;37.94698207177031;32.48439665886805;37.94818115234375;32.49382019042969
1233;2021-10-30 13:28:00;2021-10-30 13:31:00;3.0;50;37.946965894697186,32.48439808379159;37.94694137573242,32.48432922363281;0.006625074;37.946965894697186;32.48439808379159;37.94694137573242;32.48432922363281
1233;2021-10-30 13:26:00;2021-10-30 13:27:00;1.0;50;37.94698043729919,32.48439615595386;37.947021484375,32.48440170288086;0.004590069;37.94698043729919;32.48439615595386;37.947021484375;32.48440170288086
1106;2021-10-30 13:25:00;2021-10-30 15:31:00;126.0;350;37.9473275,32.4842056;37.94829177856445,32.49372863769531;0.8418846;37.9473275;32.4842056;37.94829177856445;32.49372863769531
1066;2021-10-30 13:23:00;2021-10-30 18:51:00;328.0;950;37.8833459,32.4864126;37.87038040161133,32.48611831665039;1.441.928.999;37.8833459;32.4864126;37.87038040161133;32.48611831665039
1066;2021-10-30 13:21:00;2021-10-30 13:23:00;2.0;50;37.883342,32.4864119;37.883758544921875,32.48632049560547;0.047007203;37.883342;32.4864119;37.883758544921875;32.48632049560547
1078;2021-10-30 13:13:00;2021-10-30 13:29:00;16.0;200;37.8844134,32.45762;37.899810791015625,32.49003982543945;3.320.350.155;37.8844134;32.45762;37.899810791015625;32.49003982543945
1050;2021-10-30 13:11:00;2021-10-30 18:51:00;340.0;950;37.8776009,32.4832195;37.8702392578125,32.48622131347656;0.859935955;37.8776009;32.4832195;37.8702392578125;32.48622131347656
1072;2021-10-30 13:10:00;2021-10-30 18:50:00;340.0;950;37.877627,32.4828554;37.87044143676758,32.48637008666992;0.856485377;37.877627;32.4828554;37.87044143676758;32.48637008666992
1269;2021-10-30 13:01:00;2021-10-30 13:13:00;12.0;200;37.8775336,32.4830896;37.877559661865234,32.48316955566406;0.007592437;37.8775336;32.4830896;37.877559661865234;32.48316955566406
1129;2021-10-30 12:57:00;2021-10-30 13:04:00;7.0;50;38.01979222804123,32.51522395762849;38.01387023925781,32.5212516784668;0.844065652;38.01979222804123;32.51522395762849;38.01387023925781;32.5212516784668
1182;2021-10-30 12:39:00;2021-10-30 13:23:00;44.0;200;37.8740121,32.4895776;37.859798431396484,32.54671859741211;5.259.036.823;37.8740121;32.4895776;37.859798431396484;32.54671859741211
1256;2021-10-30 12:37:00;2021-10-30 13:22:00;45.0;200;37.8740277,32.4896536;37.859840393066406,32.546730041503906;5.252.749.277;37.8740277;32.4896536;37.859840393066406;32.546730041503906
1064;2021-10-30 12:35:00;2021-10-30 12:36:00;1.0;0;37.874028,32.4896677;37.87403869628906,32.48965835571289;0.001444749;37.874028;32.4896677;37.87403869628906;32.48965835571289
1232;2021-10-30 12:31:00;2021-10-30 12:38:00;7.0;50;37.874039,32.4895894;37.874088287353516,32.489540100097656;0.00698288;37.874039;32.4895894;37.874088287353516;32.489540100097656
1311;2021-10-30 12:29:00;2021-10-30 12:35:00;6.0;50;37.8740409,32.48961;37.87411117553711,32.48970031738281;0.011131361;37.8740409;32.48961;37.87411117553711;32.48970031738281
1267;2021-10-30 12:08:00;2021-10-30 17:45:00;337.0;950;37.89159798560338,32.503063581690235;37.891658782958984,32.50267028808594;0.035168235;37.89159798560338;32.503063581690235;37.891658782958984;32.50267028808594
1272;2021-10-30 11:50:00;2021-10-30 13:06:00;76.0;350;38.01376270126869,32.52115720589491;38.01380920410156,32.52119827270508;0.006299327;38.01376270126869;32.52115720589491;38.01380920410156;32.52119827270508
1195;2021-10-30 11:50:00;2021-10-30 13:04:00;74.0;350;38.0137619,32.5212114;38.01367950439453,32.52119064331055;0.009340685;38.0137619;32.5212114;38.01367950439453;32.52119064331055
1122;2021-10-30 11:25:00;2021-10-30 11:34:00;9.0;50;37.8526981,32.4885118;37.867191314697266,32.484169006347656;165.605.502;37.8526981;32.4885118;37.867191314697266;32.484169006347656
1063;2021-10-30 11:14:00;2021-10-30 12:21:00;67.0;200;37.8740512,32.4896049;37.89263916015625,32.47806167602539;2.301.804.633;37.8740512;32.4896049;37.89263916015625;32.47806167602539
1033;2021-10-30 11:07:00;2021-10-30 12:21:00;74.0;350;37.8740483,32.489625;37.89263916015625,32.47806167602539;2.302.871.016;37.8740483;32.489625;37.89263916015625;32.47806167602539
1072;2021-10-30 08:14:00;2021-10-30 08:24:00;10.0;50;37.884649131761606,32.458386466834284;37.87752914428711,32.48310089111328;2.309.024.274;37.884649131761606;32.458386466834284;37.87752914428711;32.48310089111328
1072;2021-10-30 06:12:00;2021-10-30 06:43:00;31.0;200;37.863287,32.4702358;37.884429931640625,32.457679748535156;2.596.484.615;37.863287;32.4702358;37.884429931640625;32.457679748535156
1198;2021-10-30 01:15:00;2021-10-30 01:46:00;31.0;200;37.8740719,32.4896091;37.916988372802734,32.50661087036133;4.999.853.476;37.8740719;32.4896091;37.916988372802734;32.50661087036133
1206;2021-10-30 00:23:00;2021-10-30 00:34:00;11.0;200;37.8704317,32.4863472;37.870628356933594,32.48632049560547;0.021992528;37.8704317;32.4863472;37.870628356933594;32.48632049560547
1131;2021-10-30 00:10:00;2021-10-30 00:44:00;34.0;200;37.949779645714464,32.51331142283717;37.97909927368164,32.51713180541992;3.277.351.386;37.949779645714464;32.51331142283717;37.97909927368164;32.51713180541992
1034;2021-10-29 23:44:00;2021-10-30 00:11:00;27.0;200;37.87399699291886,32.48953265811524;37.864410400390625,32.45357131958008;3.331.774.454;37.87399699291886;32.48953265811524;37.864410400390625;32.45357131958008
1302;2021-10-29 23:40:00;2021-10-30 00:06:00;26.0;200;37.87397745534595,32.48959729450986;37.86444091796875,32.45363998413086;332.966.246;37.87397745534595;32.48959729450986;37.86444091796875;32.45363998413086
1232;2021-10-29 23:39:00;2021-10-29 23:42:00;3.0;50;37.87403996844183,32.48950763510439;37.87398910522461,32.48965072631836;0.013774247;37.87403996844183;32.48950763510439;37.87398910522461;32.48965072631836
1131;2021-10-29 22:17:00;2021-10-29 22:35:00;18.0;200;37.9474257,32.5220744;37.94969177246094,32.51335144042969;0.805302252;37.9474257;32.5220744;37.94969177246094;32.51335144042969
1293;2021-10-29 22:14:00;2021-10-29 22:42:00;28.0;200;37.8654421,32.5360797;37.8655891418457,32.53607940673828;0.016350328;37.8654421;32.5360797;37.8655891418457;32.53607940673828
1105;2021-10-29 22:11:00;2021-10-29 22:12:00;1.0;0;37.8654635,32.5359521;37.86518859863281,32.53599166870117;0.030764354;37.8654635;32.5359521;37.86518859863281;32.53599166870117
1207;2021-10-29 22:08:00;2021-10-29 22:14:00;6.0;50;37.947373939941045,32.52212233604475;37.94974136352539,32.51337814331055;0.810660028;37.947373939941045;32.52212233604475;37.94974136352539;32.51337814331055
1101;2021-10-29 21:29:00;2021-10-29 21:51:00;22.0;200;37.87070649522385,32.483434464352904;37.86444854736328,32.453670501708984;2.703.781.111;37.87070649522385;32.483434464352904;37.86444854736328;32.453670501708984
1094;2021-10-29 20:54:00;2021-10-29 21:00:00;6.0;50;37.95754878617828,32.56069908685684;37.95766067504883,32.56071090698242;0.01248456;37.95754878617828;32.56069908685684;37.95766067504883;32.56071090698242
1156;2021-10-29 20:48:00;2021-10-29 20:49:00;1.0;50;37.95756934274633,32.56069983907311;37.95751190185547,32.5607795715332;0.009468977;37.95756934274633;32.56069983907311;37.95751190185547;32.5607795715332
1119;2021-10-29 20:18:00;2021-10-29 20:45:00;27.0;200;37.8923139,32.4762539;37.87324905395508,32.48160934448242;21.713.921;37.8923139;32.4762539;37.87324905395508;32.48160934448242
1074;2021-10-29 20:13:00;2021-10-29 20:47:00;34.0;200;37.8923195,32.4762187;37.873138427734375,32.481781005859375;2.187.990.145;37.8923195;32.4762187;37.873138427734375;32.481781005859375
1074;2021-10-29 20:10:00;2021-10-29 20:12:00;2.0;50;37.8923165,32.4762265;37.89229965209961,32.47623825073242;0.002138431;37.8923165;32.4762265;37.89229965209961;32.47623825073242
1157;2021-10-29 19:20:00;2021-10-29 19:34:00;14.0;200;37.94960420312739,32.513290157926264;37.94974899291992,32.51333999633789;0.016682421;37.94960420312739;32.513290157926264;37.94974899291992;32.51333999633789
1213;2021-10-29 18:39:00;2021-10-29 19:27:00;48.0;200;37.8843787,32.4576482;37.86336135864258,32.47024154663086;2.585.244.678;37.8843787;32.4576482;37.86336135864258;32.47024154663086
1110;2021-10-29 18:32:00;2021-10-29 19:11:00;39.0;200;37.8644199,32.4536533;37.86442947387695,32.45357131958008;0.007274926;37.8644199;32.4536533;37.86442947387695;32.45357131958008
1088;2021-10-29 18:27:00;2021-10-29 18:42:00;15.0;200;37.9089614,32.5266234;37.917030334472656,32.506500244140625;1.980.259.309;37.9089614;32.5266234;37.917030334472656;32.506500244140625
1256;2021-10-29 18:14:00;2021-10-29 18:39:00;25.0;200;37.8740801,32.4896728;37.874061584472656,32.48965835571289;0.002417883;37.8740801;32.4896728;37.874061584472656;32.48965835571289
1157;2021-10-29 18:11:00;2021-10-29 18:59:00;48.0;200;37.947462,32.5221347;37.94984817504883,32.51335906982422;0.81394404;37.947462;32.5221347;37.94984817504883;32.51335906982422
1207;2021-10-29 17:53:00;2021-10-29 18:41:00;48.0;200;37.9496796,32.5133519;37.947391510009766,32.522029876708984;0.802330184;37.9496796;32.5133519;37.947391510009766;32.522029876708984
1049;2021-10-29 17:32:00;2021-10-29 18:32:00;60.0;200;37.8644071,32.4536064;37.86444854736328,32.45349884033203;0.010506819;37.8644071;32.4536064;37.86444854736328;32.45349884033203
1207;2021-10-29 17:28:00;2021-10-29 17:50:00;22.0;200;37.979065593743705,32.517142739518896;37.949729919433594,32.513240814208984;3.279.864.162;37.979065593743705;32.517142739518896;37.949729919433594;32.513240814208984
1023;2021-10-29 17:25:00;2021-10-29 18:23:00;58.0;200;37.855980357128864,32.470594493444956;37.85599899291992,32.47074890136719;0.013713645;37.855980357128864;32.470594493444956;37.85599899291992;32.47074890136719
1030;2021-10-29 17:14:00;2021-10-29 18:31:00;77.0;350;37.8644044,32.4536697;37.8643913269043,32.45357131958008;0.008757769;37.8644044;32.4536697;37.8643913269043;32.45357131958008
1095;2021-10-29 17:08:00;2021-10-29 17:34:00;26.0;200;38.0225277,32.5124991;38.0225715637207,32.512569427490234;0.007857464;38.0225277;32.5124991;38.0225715637207;32.512569427490234
1110;2021-10-29 17:07:00;2021-10-29 17:11:00;4.0;50;37.8644628,32.4536669;37.8643913269043,32.453590393066406;0.010405202;37.8644628;32.4536669;37.8643913269043;32.453590393066406
1036;2021-10-29 17:04:00;2021-10-29 17:33:00;29.0;200;38.0225042,32.5125495;38.02254867553711,32.51253128051758;0.005196593;38.0225042;32.5125495;38.02254867553711;32.51253128051758
1292;2021-10-29 16:51:00;2021-10-29 17:23:00;32.0;200;38.0225574,32.5124793;38.01976013183594,32.51536178588867;0.400627858;38.0225574;32.5124793;38.01976013183594;32.51536178588867
1280;2021-10-29 16:44:00;2021-10-29 17:30:00;46.0;200;37.8923142,32.4761857;37.87223815917969,32.49414825439453;2.732.875.124;37.8923142;32.4761857;37.87223815917969;32.49414825439453
1080;2021-10-29 16:35:00;2021-10-29 18:56:00;141.0;500;37.9790954,32.5171207;38.019710540771484,32.51546859741211;4.518.517.133;37.9790954;32.5171207;38.019710540771484;32.51546859741211
1207;2021-10-29 16:30:00;2021-10-29 17:27:00;57.0;200;37.9790863,32.5171631;37.978031158447266,32.5169792175293;0.118428202;37.9790863;32.5171631;37.978031158447266;32.5169792175293
1142;2021-10-29 16:30:00;2021-10-29 16:34:00;4.0;50;37.8998891,32.4898359;37.89973831176758,32.4901008605957;0.02866375;37.8998891;32.4898359;37.89973831176758;32.4901008605957
1031;2021-10-29 16:29:00;2021-10-29 17:30:00;61.0;200;37.9791112,32.5171909;37.97903823852539,32.51704025268555;0.015497193;37.9791112;32.5171909;37.97903823852539;32.51704025268555
1097;2021-10-29 16:28:00;2021-10-29 17:27:00;59.0;200;37.9791307,32.517183;37.97911071777344,32.51715087890625;0.003586514;37.9791307;32.517183;37.97911071777344;32.51715087890625
1287;2021-10-29 16:25:00;2021-10-29 16:54:00;29.0;200;38.0197648,32.5153214;38.01972961425781,32.515289306640625;0.004817797;38.0197648;32.5153214;38.01972961425781;32.515289306640625
1249;2021-10-29 16:24:00;2021-10-29 16:47:00;23.0;200;37.8707512,32.5150044;37.87065124511719,32.514930725097656;0.012858975;37.8707512;32.5150044;37.87065124511719;32.514930725097656
1131;2021-10-29 16:22:00;2021-10-29 16:35:00;13.0;200;37.9482008,32.4937652;37.947410583496094,32.522090911865234;2.485.297.346;37.9482008;32.4937652;37.947410583496094;32.522090911865234
