Date,adjclose,low,high,volume,open
2020-03-20,6.18,6.18,6.33,11605748.76,6.18
2020-03-20,6.18,6.18,6.33,11605748.76,6.2
2020-03-19,6.2,6.0,6.33,12120388.33,6.2
2020-03-19,6.2,6.0,6.33,12120388.33,6.32
2020-03-18,6.32,6.19,6.4,11466790.64,6.33
2020-03-17,6.33,6.05,6.59,18125472.86,6.47
2020-03-16,6.47,6.2,6.5,19566413.75,6.52
2020-03-13,6.52,6.24,6.66,22817103.79,6.28
2020-03-12,6.28,6.11,6.63,16712973.41,6.52
2020-03-11,6.52,6.49,6.95,24913602.57,6.94
2020-03-10,6.94,6.89,7.5,18866116.65,7.28
2020-03-09,7.28,7.01,7.3,18422861.34,7.33
2020-03-06,7.33,7.32,7.71,20152201.15,7.69
2020-03-05,7.69,7.68,7.93,14760917.83,7.77
2020-03-04,7.77,7.57,7.97,30623774.42,7.7
2020-03-03,7.7,7.24,7.75,24190221.4,7.16
2020-03-02,7.16,7.16,7.34,19944408.71,7.1
2020-02-28,7.1,6.27,7.19,24785607.82,7.21
2020-02-27,7.21,7.1,7.46,29004354.3,7.48
2020-02-26,7.48,7.34,7.54,26605991.54,7.37
2020-02-25,7.37,7.36,7.54,24269069.49,7.45
2020-02-24,7.45,7.34,7.56,34576632.01,7.51
2020-02-21,7.51,7.28,7.54,36146541.57,7.41
2020-02-20,7.41,7.23,7.93,77355516.62,7.8
2020-02-19,7.8,7.57,7.81,45398029.12,7.66
2020-02-18,7.66,7.57,7.89,45679348.86,7.85
2020-02-17,7.85,7.81,7.98,29755781.05,7.78
2020-02-14,7.78,7.77,7.94,34005290.26,7.88
2020-02-13,7.88,7.86,8.11,80376539.54,7.89
2020-02-12,7.89,7.6,7.99,97934083.63,7.7
2020-02-11,7.7,7.2,7.78,98060591.27,7.36
2020-02-10,7.36,7.07,7.59,36716918.13,7.6
2020-02-07,7.6,7.55,7.66,16793424.63,7.63
2020-02-06,7.63,7.5,7.7,32238329.34,7.63
2020-02-05,7.63,7.52,7.78,63803627.87,7.74
2020-02-04,7.74,7.68,7.99,55879816.06,7.63
2020-02-03,7.63,7.36,7.65,34735721.72,7.39
2020-01-31,7.39,7.28,7.41,31032691.84,7.34
2020-01-30,7.34,7.19,7.47,26750515.76,7.42
2020-01-29,7.42,7.1,7.47,39384357.14,7.13
2020-01-28,7.13,7.07,7.24,16002592.33,7.16
2020-01-27,7.16,7.14,7.33,16611871.36,7.26
2020-01-24,7.26,7.13,7.3,23727631.68,7.16
2020-01-23,7.16,7.05,7.17,15950642.96,7.09
2020-01-22,7.09,7.06,7.2,19948819.0,7.13
2020-01-21,7.13,6.96,7.24,32771339.58,7.05
2020-01-20,7.05,7.04,7.16,17588155.31,7.04
2020-01-17,7.04,6.99,7.16,17566431.33,7.06
2020-01-16,7.06,7.01,7.26,19772543.24,7.16
2020-01-15,7.16,7.12,7.26,15956546.98,7.24
2020-01-14,7.24,7.14,7.33,20996534.66,7.24
2020-01-13,7.24,7.16,7.31,30059744.17,7.17
2020-01-10,7.17,6.86,7.18,34242541.03,6.95
2020-01-09,6.95,6.75,6.95,26346414.87,6.63
2020-01-08,6.63,6.33,6.72,19257559.14,6.62
2020-01-07,6.62,6.54,6.68,16780727.51,6.5
2020-01-06,6.5,6.41,6.64,11898887.96,6.66
2020-01-03,6.66,6.52,6.86,16813357.93,6.88
2020-01-02,6.88,6.72,6.89,14122392.65,6.74
2019-12-31,6.74,6.67,6.75,6773741.44,6.72
2019-12-30,6.72,6.67,6.92,21080907.1,6.88
2019-12-27,6.88,6.81,7.07,17784707.43,7.04
2019-12-26,7.04,6.95,7.06,7829967.25,6.99
2019-12-25,6.99,6.99,7.14,7963360.03,7.11
2019-12-24,7.11,7.08,7.17,14105946.94,7.1
2019-12-23,7.1,6.98,7.2,15899645.41,7.01
2019-12-20,7.01,6.97,7.13,14334471.57,7.07
2019-12-19,7.07,6.95,7.08,20657352.81,6.96
2019-12-18,6.96,6.91,7.06,13112192.62,7.06
2019-12-17,7.06,6.9,7.06,15210057.76,6.93
2019-12-16,6.93,6.91,7.06,10587914.66,6.99
2019-12-13,6.99,6.9,7.23,30381845.6,7.15
2019-12-12,7.15,7.08,7.31,104695111.76,7.12
2019-12-11,7.12,6.99,7.26,40498562.67,6.93
2019-12-10,6.93,6.89,7.01,22155849.84,6.92
2019-12-09,6.92,6.92,7.16,36621112.4,7.06
2019-12-06,7.06,6.85,7.06,51191677.49,6.83
2019-12-05,6.83,6.52,6.85,49348472.62,6.51
2019-12-04,6.51,6.47,6.67,19712186.69,6.54
2019-12-03,6.54,6.45,6.64,28346111.47,6.47
2019-12-02,6.47,6.45,6.53,19310495.69,6.45
2019-11-29,6.45,6.42,6.55,19645097.65,6.54
2019-11-28,6.54,6.43,6.63,41415320.34,6.49
2019-11-27,6.49,6.47,6.65,40444031.82,6.63
2019-11-26,6.63,6.4,6.63,18591867.82,6.53
2019-11-25,6.53,6.47,6.67,11280397.09,6.6
2019-11-22,6.6,6.56,6.67,8077073.02,6.59
2019-11-21,6.59,6.59,6.79,58234060.12,6.6
2019-11-20,6.6,6.53,6.68,35599348.35,6.61
2019-11-19,6.61,6.5,6.64,39642744.37,6.51
2019-11-18,6.51,6.48,6.88,72702148.92,6.66
2019-11-15,6.66,6.33,6.72,68149753.34,6.34
2019-11-14,6.34,6.2,6.37,31311685.32,6.2
2019-11-13,6.2,6.0,6.23,66390371.46,5.95
2019-11-12,5.95,5.79,6.02,39383339.64,5.76
2019-11-11,5.76,5.74,5.84,16884694.37,5.76
2019-11-11,5.76,5.74,5.84,16884694.37,5.8
2019-11-08,5.8,5.8,5.97,18934596.11,5.8
2019-11-08,5.8,5.8,5.97,18934596.11,5.92
2019-11-07,5.92,5.72,5.95,55657413.59,5.92
2019-11-07,5.92,5.72,5.95,55657413.59,5.71
2019-11-06,5.71,5.61,5.74,22193588.93,5.71
2019-11-06,5.71,5.61,5.74,22193588.93,5.61
2019-11-05,5.61,5.61,5.7,9549499.28,5.61
2019-11-05,5.61,5.61,5.7,9549499.28,5.63
2019-11-04,5.63,5.59,5.65,12129391.9,5.63
2019-11-04,5.63,5.59,5.65,12129391.9,5.59
2019-11-01,5.59,5.54,5.65,8326738.56,5.59
2019-11-01,5.59,5.54,5.65,8326738.56,5.64
2019-10-31,5.64,5.58,5.66,11158846.6,5.64
2019-10-31,5.64,5.58,5.66,11158846.6,5.59
2019-10-30,5.59,5.58,5.67,9061285.66,5.59
2019-10-30,5.59,5.58,5.67,9061285.66,5.64
2019-10-28,5.64,5.64,5.7,4207230.64,5.64
2019-10-28,5.64,5.64,5.7,4207230.64,5.65
2019-10-25,5.65,5.65,5.82,19537589.35,5.65
2019-10-25,5.65,5.65,5.82,19537589.35,5.8
2019-10-24,5.8,5.62,5.8,30492343.06,5.8
2019-10-24,5.8,5.62,5.8,30492343.06,5.61
2019-10-23,5.61,5.53,5.63,21262725.1,5.61
2019-10-23,5.61,5.53,5.63,21262725.1,5.57
2019-10-22,5.57,5.55,5.66,30894318.75,5.57
2019-10-22,5.57,5.55,5.66,30894318.75,5.64
2019-10-21,5.64,5.57,5.66,13181269.47,5.64
2019-10-21,5.64,5.57,5.66,13181269.47,5.61
2019-10-18,5.61,5.41,5.61,24787679.35,5.61
2019-10-18,5.61,5.41,5.61,24787679.35,5.33
2019-10-17,5.33,5.26,5.42,12333743.12,5.33
2019-10-17,5.33,5.26,5.42,12333743.12,5.4
2019-10-16,5.4,5.26,5.4,12764018.74,5.4
2019-10-16,5.4,5.26,5.4,12764018.74,5.42
2019-10-15,5.42,5.39,5.48,8840293.27,5.42
2019-10-15,5.42,5.39,5.48,8840293.27,5.4
2019-10-14,5.4,5.22,5.58,24030684.57,5.4
2019-10-14,5.4,5.22,5.58,24030684.57,5.61
2019-10-11,5.61,5.61,5.79,43465893.17,5.61
2019-10-11,5.61,5.61,5.79,43465893.17,5.73
2019-10-10,5.73,5.64,5.76,46801869.26,5.72
2019-10-09,5.72,5.69,5.86,31197471.92,5.7
2019-10-08,5.7,5.64,5.82,38521078.69,5.71
2019-10-07,5.71,5.67,5.79,33964828.56,5.72
2019-10-04,5.72,5.67,5.82,20181356.3,5.78
2019-10-03,5.78,5.68,5.82,12220219.33,5.76
2019-10-02,5.76,5.76,5.9,17334388.14,5.88
2019-10-01,5.88,5.7,6.24,54869844.97,5.67
2019-09-30,5.67,5.56,5.72,23670427.11,5.54
2019-09-27,5.54,5.48,5.59,19941729.77,5.48
2019-09-26,5.48,5.48,5.61,15663690.16,5.59
2019-09-25,5.59,5.42,5.61,19814207.75,5.46
2019-09-24,5.46,5.39,5.48,16545452.71,5.38
2019-09-23,5.38,5.37,5.51,9325048.76,5.49
2019-09-20,5.49,5.35,5.49,22924627.05,5.41
2019-09-19,5.41,5.4,5.55,9698210.36,5.53
2019-09-18,5.53,5.51,5.57,9718054.15,5.51
2019-09-17,5.51,5.44,5.59,14423396.48,5.55
2019-09-16,5.55,5.46,5.57,10705066.53,5.5
2019-09-13,5.5,5.42,5.53,10930172.56,5.42
2019-09-12,5.42,5.42,5.61,15124729.03,5.61
2019-09-11,5.61,5.52,5.61,15176121.67,5.54
2019-09-10,5.54,5.51,5.67,16134353.81,5.61
2019-09-09,5.61,5.59,5.75,21783287.73,5.61
2019-09-06,5.61,5.51,5.72,37543366.18,5.53
2019-09-05,5.53,5.45,5.58,15893673.21,5.51
2019-09-04,5.51,5.36,5.53,23936082.07,5.34
2019-09-03,5.34,5.29,5.39,15486795.01,5.38
2019-09-02,5.38,5.34,5.45,11195576.62,5.37
2019-08-29,5.37,5.3,5.41,14323423.93,5.35
2019-08-28,5.35,5.24,5.36,12034918.25,5.32
2019-08-27,5.32,5.24,5.4,9941711.82,5.36
2019-08-26,5.36,5.33,5.45,10079363.77,5.41
2019-08-23,5.41,5.34,5.44,10756741.92,5.41
2019-08-22,5.41,5.3,5.41,7198508.69,5.39
2019-08-21,5.39,5.29,5.46,7120023.29,5.44
2019-08-20,5.44,5.39,5.53,14471980.23,5.44
2019-08-19,5.44,5.39,5.48,8777680.05,5.44
2019-08-16,5.44,5.33,5.52,12533153.84,5.46
2019-08-15,5.46,5.34,5.5,13291192.1,5.51
2019-08-09,5.51,5.5,5.59,6841826.68,5.57
2019-08-08,5.57,5.47,5.59,9845782.7,5.56
2019-08-07,5.56,5.41,5.66,23028397.2,5.46
2019-08-06,5.46,5.31,5.5,21656528.23,5.35
2019-08-05,5.35,5.34,5.52,10374815.67,5.52
2019-08-02,5.52,5.51,5.69,11793366.68,5.61
2019-08-01,5.61,5.49,5.62,11848745.46,5.52
2019-07-31,5.52,5.47,5.67,14201490.33,5.65
2019-07-30,5.65,5.65,5.76,8958069.94,5.73
2019-07-29,5.73,5.7,5.77,5387446.66,5.73
2019-07-26,5.73,5.71,5.77,10943987.98,5.76
2019-07-25,5.76,5.68,5.77,13703993.75,5.7
2019-07-24,5.7,5.63,5.8,16184096.38,5.73
2019-07-23,5.73,5.69,5.76,11213515.78,5.69
2019-07-22,5.69,5.59,5.73,16536249.28,5.66
2019-07-19,5.66,5.63,5.75,17009668.36,5.7
2019-07-18,5.7,5.63,5.75,13405933.69,5.65
2019-07-17,5.65,5.56,5.66,9365008.93,5.61
2019-07-16,5.61,5.54,5.72,27195980.09,5.56
2019-07-12,5.56,5.53,5.69,15994285.37,5.56
2019-07-11,5.56,5.51,5.63,16624667.75,5.58
2019-07-10,5.58,5.34,5.58,36989851.64,5.44
2019-07-09,5.44,5.27,5.46,18414487.73,5.34
2019-07-08,5.34,5.2,5.39,13840588.73,5.34
2019-07-05,5.34,5.3,5.4,8627383.86,5.34
2019-07-05,5.34,5.3,5.4,8627383.86,5.36
2019-07-04,5.36,5.31,5.39,12449651.12,5.36
2019-07-04,5.36,5.31,5.39,12449651.12,5.32
2019-07-03,5.32,5.27,5.38,32317448.4,5.32
2019-07-03,5.32,5.27,5.38,32317448.4,5.31
2019-07-02,5.31,5.23,5.36,39229475.67,5.31
2019-07-02,5.31,5.23,5.36,39229475.67,5.2
2019-07-01,5.2,5.06,5.25,50903491.05,5.2
2019-07-01,5.2,5.06,5.25,50903491.05,5.02
2019-06-28,5.02,4.9,5.03,32162841.67,5.02
2019-06-28,5.02,4.9,5.03,32162841.67,4.87
2019-06-27,4.87,4.82,4.94,20479557.11,4.87
2019-06-27,4.87,4.82,4.94,20479557.11,4.8
2019-06-26,4.8,4.71,4.81,14088045.38,4.8
2019-06-26,4.8,4.71,4.81,14088045.38,4.73
2019-06-25,4.73,4.68,4.76,21896815.88,4.73
2019-06-24,4.73,4.69,4.8,9882551.71,4.73
2019-06-21,4.73,4.73,4.79,15002079.97,4.73
2019-06-21,4.73,4.73,4.79,15002079.97,4.77
2019-06-20,4.77,4.77,4.88,8957585.73,4.77
2019-06-20,4.77,4.77,4.88,8957585.73,4.83
2019-06-19,4.83,4.79,4.9,21109741.23,4.83
2019-06-19,4.83,4.79,4.9,21109741.23,4.87
2019-06-18,4.87,4.84,4.91,18281293.8,4.87
2019-06-18,4.87,4.84,4.91,18281293.8,4.88
2019-06-17,4.88,4.81,4.96,18864298.33,4.88
2019-06-14,4.88,4.8,4.9,12665506.86,4.88
2019-06-14,4.88,4.8,4.9,12665506.86,4.86
2019-06-13,4.86,4.86,4.92,8973821.8,4.86
2019-06-13,4.86,4.86,4.92,8973821.8,4.9
2019-06-12,4.9,4.89,5.0,11874134.81,4.9
2019-06-12,4.9,4.89,5.0,11874134.81,4.92
2019-06-11,4.92,4.89,5.04,13603192.93,4.92
2019-06-11,4.92,4.89,5.04,13603192.93,4.99
2019-06-10,4.99,4.89,5.05,14135205.79,4.99
2019-06-10,4.99,4.89,5.05,14135205.79,4.98
2019-06-07,4.98,4.89,5.04,14764558.42,4.98
2019-06-07,4.98,4.89,5.04,14764558.42,4.94
2019-06-03,4.94,4.84,4.95,6566342.99,4.88
2019-05-31,4.88,4.79,4.88,12930772.43,4.8
2019-05-30,4.8,4.74,4.86,20182720.06,4.73
2019-05-29,4.73,4.6,4.73,15036859.01,4.75
2019-05-28,4.75,4.59,4.75,13561385.27,4.6
2019-05-27,4.6,4.58,4.67,6817135.38,4.62
2019-05-24,4.62,4.58,4.64,5367001.43,4.61
2019-05-23,4.61,4.48,4.63,7801893.95,4.63
2019-05-22,4.63,4.57,4.69,10687828.61,4.69
2019-05-21,4.69,4.67,4.73,4858457.87,4.74
2019-05-20,4.74,4.67,4.76,3163163.85,4.74
2019-05-17,4.74,4.68,4.74,5164012.51,4.74
2019-05-16,4.74,4.69,4.78,9966590.96,4.71
2019-05-15,4.71,4.71,4.81,6678904.61,4.79
2019-05-14,4.79,4.72,4.88,12199493.34,4.78
2019-05-13,4.78,4.62,4.81,7129351.87,4.79
2019-05-10,4.79,4.72,4.83,7829882.88,4.8
2019-05-09,4.8,4.75,4.82,12932742.62,4.85
2019-05-08,4.85,4.75,4.85,11439652.14,4.81
2019-05-07,4.81,4.58,4.9,9599840.99,4.87
2019-05-06,4.87,4.67,4.94,8853350.15,4.87
2019-05-03,4.87,4.79,4.9,4391416.81,4.85
2019-05-02,4.85,4.83,4.92,7006759.8,4.9
2019-04-30,4.9,4.87,4.97,10510473.46,4.96
2019-04-29,4.96,4.9,5.02,9322298.38,4.98
2019-04-26,4.98,4.89,5.0,8881391.58,4.98
2019-04-25,4.98,4.9,5.03,10691172.43,5.0
2019-04-24,5.0,4.95,5.04,7454956.02,4.97
2019-04-22,4.97,4.92,5.01,2073429.69,4.98
2019-04-19,4.98,4.96,5.02,950276.17,5.01
2019-04-18,5.01,4.95,5.03,4735091.93,4.99
2019-04-17,4.99,4.96,5.07,11714108.13,5.0
2019-04-16,5.0,4.96,5.03,12059510.99,4.94
2019-04-15,4.94,4.89,5.02,11660910.97,4.94
2019-04-12,4.94,4.87,4.96,10778935.64,4.96
2019-04-11,4.96,4.89,4.98,17983169.46,4.91
2019-04-10,4.91,4.91,5.05,28556295.3,4.94
2019-04-09,4.94,4.84,4.97,14488203.7,4.91
2019-04-08,4.91,4.73,4.96,35236816.1,4.83
2019-04-05,4.83,4.77,4.86,17803648.12,4.79
2019-04-04,4.79,4.54,4.79,27259520.89,4.53
2019-04-03,4.53,4.45,4.58,16091849.67,4.43
2019-04-02,4.43,4.36,4.47,18937733.39,4.38
2019-04-01,4.38,4.22,4.38,31441475.89,4.34
2019-03-29,4.34,4.32,4.43,24762070.92,4.38
2019-03-28,4.38,4.34,4.6,42958323.03,4.49
2019-03-27,4.49,4.45,4.72,33400576.45,4.71
2019-03-26,4.71,4.65,4.74,18458998.39,4.7
2019-03-25,4.7,4.7,4.81,22995730.3,4.82
2019-03-22,4.82,4.7,4.89,17424491.45,4.85
2019-03-21,4.85,4.79,4.91,11524891.94,4.86
2019-03-20,4.86,4.81,4.91,9404211.11,4.86
2019-03-19,4.86,4.84,4.92,12541957.42,4.86
2019-03-18,4.86,4.73,4.86,11165011.07,4.75
2019-03-15,4.75,4.65,4.79,28355840.89,4.75
2019-03-14,4.75,4.7,4.82,16117490.59,4.8
2019-03-13,4.8,4.7,4.85,12290139.35,4.84
2019-03-12,4.84,4.83,4.91,9023511.84,4.88
2019-03-11,4.88,4.85,5.0,13634584.5,4.9
2019-03-08,4.9,4.83,4.97,20770033.57,4.85
2019-03-07,4.85,4.82,4.92,8673605.84,4.89
2019-03-06,4.89,4.82,4.97,12263960.5,4.92
2019-03-05,4.92,4.86,4.97,14735041.59,4.92
2019-03-04,4.92,4.89,5.0,21494572.38,4.89
2019-03-01,4.89,4.76,4.89,27999367.46,4.76
2019-02-28,4.76,4.7,4.8,16951152.55,4.7
2019-02-27,4.7,4.68,4.75,6145678.59,4.71
2019-02-26,4.71,4.65,4.73,7114522.47,4.7
2019-02-25,4.7,4.68,4.79,17086429.06,4.7
2019-02-22,4.7,4.63,4.75,13344311.43,4.7
2019-02-21,4.7,4.64,4.76,29584945.94,4.79
2019-02-20,4.79,4.79,4.86,19213862.48,4.79
2019-02-19,4.79,4.71,4.79,5772365.51,4.76
2019-02-18,4.76,4.68,4.8,9797546.97,4.78
2019-02-15,4.78,4.66,4.82,31502396.31,4.76
2019-02-14,4.76,4.65,4.87,26799842.12,4.68
2019-02-13,4.68,4.57,4.7,17488357.11,4.63
2019-02-12,4.63,4.45,4.75,37520756.55,4.71
2019-02-11,4.71,4.68,4.77,22485095.9,4.65
2019-02-08,4.65,4.65,4.72,24487467.26,4.7
2019-02-07,4.7,4.63,4.75,21035230.44,4.64
2019-02-06,4.64,4.59,4.78,16834981.44,4.72
2019-02-05,4.72,4.68,4.81,18398646.7,4.79
2019-02-04,4.79,4.74,4.85,8067008.21,4.81
2019-02-01,4.81,4.67,4.86,86797248.15,4.71
2019-01-31,4.71,4.42,4.82,133347165.19,4.41
2019-01-30,4.41,4.38,4.43,22295483.99,4.41
2019-01-29,4.41,4.31,4.41,15684368.4,4.33
2019-01-28,4.33,4.33,4.42,11444513.08,4.38
2019-01-25,4.38,4.36,4.44,17970128.81,4.42
2019-01-24,4.42,4.33,4.44,51326162.08,4.33
2019-01-23,4.33,4.27,4.34,20213434.42,4.32
2019-01-22,4.32,4.25,4.33,21420049.2,4.27
2019-01-21,4.27,4.25,4.34,24315248.28,4.27
2019-01-18,4.27,4.22,4.27,22326216.91,4.22
2019-01-17,4.22,4.18,4.26,14349128.11,4.2
2019-01-16,4.2,4.12,4.22,14642347.0,4.14
2019-01-15,4.14,4.12,4.17,7445948.61,4.12
2019-01-14,4.12,4.09,4.15,9559189.42,4.16
2019-01-11,4.16,4.15,4.27,26480376.23,4.17
2019-01-10,4.17,4.12,4.18,7728327.53,4.17
2019-01-09,4.17,4.15,4.22,5074477.83,4.21
2019-01-08,4.21,4.11,4.22,6180552.21,4.2
2019-01-07,4.2,4.17,4.25,7915563.4,4.16
2019-01-04,4.16,4.11,4.16,5112619.96,4.12
2019-01-03,4.12,4.11,4.19,12994040.85,4.15
2019-01-02,4.15,4.15,4.27,9274451.02,4.29
2018-12-31,4.29,4.18,4.29,3833879.82,4.22
2018-12-28,4.22,4.19,4.25,6114975.36,4.22
2018-12-27,4.22,4.21,4.31,5373722.42,4.23
2018-12-26,4.23,4.23,4.29,3202344.36,4.25
2018-12-25,4.25,4.22,4.32,3769452.66,4.33
2018-12-24,4.33,4.29,4.42,7171514.86,4.41
2018-12-21,4.41,4.37,4.48,11208839.11,4.48
2018-12-20,4.48,4.35,4.5,22867210.52,4.37
2018-12-19,4.37,4.34,4.46,10425153.01,4.44
2018-12-18,4.44,4.41,4.47,8045059.45,4.43
2018-12-17,4.43,4.42,4.49,12091724.53,4.46
2018-12-14,4.46,4.32,4.46,23754380.28,4.36
2018-12-13,4.36,4.29,4.37,8453432.75,4.33
2018-12-12,4.33,4.23,4.4,21925240.66,4.38
2018-12-11,4.38,4.33,4.38,8983850.35,4.35
2018-12-10,4.35,4.3,4.42,23053414.57,4.35
2018-12-07,4.35,4.34,4.41,17124289.56,4.33
2018-12-06,4.33,4.27,4.33,16581991.24,4.29
2018-12-05,4.29,4.25,4.31,10622533.01,4.29
2018-12-04,4.29,4.14,4.32,66798940.17,4.16
2018-12-03,4.16,4.16,4.22,16538828.96,4.19
2018-11-30,4.19,4.12,4.19,38297589.8,4.15
2018-11-29,4.15,4.09,4.17,20757146.91,4.13
2018-11-28,4.13,4.13,4.17,24715286.21,4.13
2018-11-27,4.13,4.08,4.17,28575092.08,4.1
2018-11-26,4.1,4.07,4.13,24681632.96,4.08
2018-11-23,4.08,4.0,4.08,15234710.34,4.01
2018-11-22,4.01,3.93,4.02,25877849.93,4.01
2018-11-21,4.01,3.98,4.03,8933019.27,4.01
2018-11-20,4.01,3.97,4.09,24568598.1,4.06
2018-11-19,4.06,4.02,4.07,11377438.11,4.06
2018-11-16,4.06,4.05,4.1,11220170.24,4.06
2018-11-15,4.06,4.05,4.1,10512094.83,4.07
2018-11-14,4.07,4.06,4.14,22460527.38,4.04
2018-11-13,4.04,4.02,4.09,13128064.42,4.06
2018-11-12,4.06,4.04,4.11,12584524.7,4.07
2018-11-09,4.07,4.06,4.12,8651130.41,4.11
2018-11-08,4.11,4.06,4.18,20442663.75,4.17
2018-11-07,4.17,4.17,4.27,27415016.5,4.25
2018-11-06,4.25,4.23,4.36,52327542.83,4.28
2018-11-05,4.28,4.1,4.28,28067602.44,4.14
2018-11-02,4.14,4.09,4.18,12475439.78,4.13
2018-11-01,4.13,4.05,4.24,14557470.22,4.06
2018-10-31,4.06,3.99,4.11,10434335.27,4.01
2018-10-30,4.01,3.96,4.17,14407026.69,4.13
2018-10-26,4.13,4.12,4.23,12323545.69,4.22
2018-10-25,4.22,4.21,4.27,11764210.55,4.27
2018-10-24,4.27,4.25,4.31,10653597.14,4.27
2018-10-23,4.27,4.25,4.36,12945402.62,4.37
2018-10-22,4.37,4.35,4.41,11225898.13,4.38
2018-10-19,4.38,4.38,4.46,43623591.31,4.39
2018-10-18,4.39,4.29,4.4,46408690.56,4.3
2018-10-17,4.3,4.26,4.36,21657675.34,4.33
2018-10-16,4.33,4.3,4.38,17326265.13,4.33
2018-10-15,4.33,4.2,4.33,27729228.7,4.19
2018-10-12,4.19,4.11,4.22,14923999.21,4.18
2018-10-11,4.18,4.1,4.2,8896564.31,4.18
2018-10-10,4.18,4.15,4.36,24641300.12,4.33
2018-10-09,4.33,4.33,4.43,15509757.36,4.39
2018-10-08,4.39,4.16,4.43,16110113.37,4.22
2018-10-05,4.22,4.12,4.27,13750334.37,4.17
2018-10-04,4.17,4.13,4.36,14374771.03,4.33
2018-10-03,4.33,4.3,4.38,7163352.92,4.37
2018-10-02,4.37,4.31,4.4,8539315.66,4.4
2018-10-01,4.4,4.34,4.49,21383282.46,4.45
2018-09-28,4.45,4.41,4.49,22442901.61,4.43
2018-09-27,4.43,4.33,4.45,53754680.23,4.37
2018-09-26,4.37,4.33,4.4,11952251.62,4.38
2018-09-25,4.38,4.36,4.45,14211395.86,4.43
2018-09-24,4.43,4.4,4.49,14990291.1,4.47
2018-09-21,4.47,4.33,4.5,27399759.34,4.36
